"CROP_MASK","COUNTRY","ADM1_CODE","PROVINCE","YEAR","DATA","UNIT"
"Cropland","Nigeria",65708,"Rivers","2015",0.42,"Mean VHI[0-1]"
"Cropland","Nigeria",65709,"Sokoto","2015",0.61,"Mean VHI[0-1]"
"Cropland","Nigeria",65710,"Zamfara","2015",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2211,"Adamawa","2014",0.46,"Mean VHI[0-1]"
"Cropland","Nigeria",2212,"Akwa Ibom","2014",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2213,"Anambra","2014",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2215,"Benue","2014",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2216,"Borno","2014",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2217,"Cross River","2014",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2218,"Delta","2014",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",2219,"Edo","2014",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",2221,"Abuja","2014",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2222,"Imo","2014",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2223,"Jigawa","2014",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2224,"Kaduna","2014",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2225,"Kano","2014",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",2226,"Katsina","2014",0.58,"Mean VHI[0-1]"
"Cropland","Nigeria",2227,"Kebbi","2014",0.44,"Mean VHI[0-1]"
"Cropland","Nigeria",2228,"Kogi","2014",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",2229,"Kwara","2014",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",2230,"Lagos","2014",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",2231,"Niger","2014",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",2232,"Ogun","2014",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",2234,"Osun","2014",0.58,"Mean VHI[0-1]"
"Cropland","Nigeria",2235,"Oyo","2014",0.58,"Mean VHI[0-1]"
"Cropland","Nigeria",2239,"Taraba","2014",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2240,"Yobe","2014",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",65698,"Abia","2014",0.58,"Mean VHI[0-1]"
"Cropland","Nigeria",65699,"Bauchi","2014",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",65700,"Bayelsa","2014",0.46,"Mean VHI[0-1]"
"Cropland","Nigeria",65701,"Ebonyi","2014",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",65702,"Ekiti","2014",0.64,"Mean VHI[0-1]"
"Cropland","Nigeria",65703,"Enugu","2014",0.58,"Mean VHI[0-1]"
"Cropland","Nigeria",65704,"Gombe","2014",0.44,"Mean VHI[0-1]"
"Cropland","Nigeria",65705,"Nassarawa","2014",0.43,"Mean VHI[0-1]"
"Cropland","Nigeria",65706,"Ondo","2014",0.57,"Mean VHI[0-1]"
"Cropland","Nigeria",65707,"Plateau","2014",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",65708,"Rivers","2014",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",65709,"Sokoto","2014",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",65710,"Zamfara","2014",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",2211,"Adamawa","2013",0.42,"Mean VHI[0-1]"
"Cropland","Nigeria",2212,"Akwa Ibom","2013",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",2213,"Anambra","2013",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2215,"Benue","2013",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",2216,"Borno","2013",0.60,"Mean VHI[0-1]"
"Cropland","Nigeria",2217,"Cross River","2013",0.62,"Mean VHI[0-1]"
"Cropland","Nigeria",2218,"Delta","2013",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",2219,"Edo","2013",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2221,"Abuja","2013",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",2222,"Imo","2013",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",2223,"Jigawa","2013",0.60,"Mean VHI[0-1]"
"Cropland","Nigeria",2224,"Kaduna","2013",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",2225,"Kano","2013",0.60,"Mean VHI[0-1]"
"Cropland","Nigeria",2226,"Katsina","2013",0.59,"Mean VHI[0-1]"
"Cropland","Nigeria",2227,"Kebbi","2013",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",2228,"Kogi","2013",0.57,"Mean VHI[0-1]"
"Cropland","Nigeria",2229,"Kwara","2013",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",2230,"Lagos","2013",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2231,"Niger","2013",0.44,"Mean VHI[0-1]"
"Cropland","Nigeria",2232,"Ogun","2013",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",2234,"Osun","2013",0.57,"Mean VHI[0-1]"
"Cropland","Nigeria",2235,"Oyo","2013",0.59,"Mean VHI[0-1]"
"Cropland","Nigeria",2239,"Taraba","2013",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",2240,"Yobe","2013",0.57,"Mean VHI[0-1]"
"Cropland","Nigeria",65698,"Abia","2013",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",65699,"Bauchi","2013",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",65700,"Bayelsa","2013",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",65701,"Ebonyi","2013",0.59,"Mean VHI[0-1]"
"Cropland","Nigeria",65702,"Ekiti","2013",0.57,"Mean VHI[0-1]"
"Cropland","Nigeria",65703,"Enugu","2013",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",65704,"Gombe","2013",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",65705,"Nassarawa","2013",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",65706,"Ondo","2013",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",65707,"Plateau","2013",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65708,"Rivers","2013",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",65709,"Sokoto","2013",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",65710,"Zamfara","2013",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2211,"Adamawa","2012",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2212,"Akwa Ibom","2012",0.43,"Mean VHI[0-1]"
"Cropland","Nigeria",2213,"Anambra","2012",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2215,"Benue","2012",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",2216,"Borno","2012",0.66,"Mean VHI[0-1]"
"Cropland","Nigeria",2217,"Cross River","2012",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2218,"Delta","2012",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2219,"Edo","2012",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",2221,"Abuja","2012",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2222,"Imo","2012",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",2223,"Jigawa","2012",0.67,"Mean VHI[0-1]"
"Cropland","Nigeria",2224,"Kaduna","2012",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2225,"Kano","2012",0.68,"Mean VHI[0-1]"
"Cropland","Nigeria",2226,"Katsina","2012",0.67,"Mean VHI[0-1]"
"Cropland","Nigeria",2227,"Kebbi","2012",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2228,"Kogi","2012",0.60,"Mean VHI[0-1]"
"Cropland","Nigeria",2229,"Kwara","2012",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2230,"Lagos","2012",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",2231,"Niger","2012",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2232,"Ogun","2012",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2234,"Osun","2012",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2235,"Oyo","2012",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2239,"Taraba","2012",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",2240,"Yobe","2012",0.68,"Mean VHI[0-1]"
"Cropland","Nigeria",65698,"Abia","2012",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",65699,"Bauchi","2012",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",65700,"Bayelsa","2012",0.44,"Mean VHI[0-1]"
"Cropland","Nigeria",65701,"Ebonyi","2012",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",65702,"Ekiti","2012",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",65703,"Enugu","2012",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",65704,"Gombe","2012",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",65705,"Nassarawa","2012",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",65706,"Ondo","2012",0.46,"Mean VHI[0-1]"
"Cropland","Nigeria",65707,"Plateau","2012",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",65708,"Rivers","2012",0.40,"Mean VHI[0-1]"
"Cropland","Nigeria",65709,"Sokoto","2012",0.64,"Mean VHI[0-1]"
"Cropland","Nigeria",65710,"Zamfara","2012",0.58,"Mean VHI[0-1]"
"Cropland","Nigeria",2211,"Adamawa","2011",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",2212,"Akwa Ibom","2011",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",2213,"Anambra","2011",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",2215,"Benue","2011",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",2216,"Borno","2011",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2217,"Cross River","2011",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",2218,"Delta","2011",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",2219,"Edo","2011",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2221,"Abuja","2011",0.40,"Mean VHI[0-1]"
"Cropland","Nigeria",2222,"Imo","2011",0.46,"Mean VHI[0-1]"
"Cropland","Nigeria",2223,"Jigawa","2011",0.60,"Mean VHI[0-1]"
"Cropland","Nigeria",2224,"Kaduna","2011",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2225,"Kano","2011",0.61,"Mean VHI[0-1]"
"Cropland","Nigeria",2226,"Katsina","2011",0.59,"Mean VHI[0-1]"
"Cropland","Nigeria",2227,"Kebbi","2011",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",2228,"Kogi","2011",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",2229,"Kwara","2011",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2230,"Lagos","2011",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2231,"Niger","2011",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",2232,"Ogun","2011",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2234,"Osun","2011",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2235,"Oyo","2011",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",2239,"Taraba","2011",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2240,"Yobe","2011",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65698,"Abia","2011",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",65699,"Bauchi","2011",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",65700,"Bayelsa","2011",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",65701,"Ebonyi","2011",0.58,"Mean VHI[0-1]"
"Cropland","Nigeria",65702,"Ekiti","2011",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65703,"Enugu","2011",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",65704,"Gombe","2011",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",65705,"Nassarawa","2011",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",65706,"Ondo","2011",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65707,"Plateau","2011",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",65708,"Rivers","2011",0.46,"Mean VHI[0-1]"
"Cropland","Nigeria",65709,"Sokoto","2011",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",65710,"Zamfara","2011",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2211,"Adamawa","2010",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2212,"Akwa Ibom","2010",0.42,"Mean VHI[0-1]"
"Cropland","Nigeria",2213,"Anambra","2010",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",2215,"Benue","2010",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",2216,"Borno","2010",0.61,"Mean VHI[0-1]"
"Cropland","Nigeria",2217,"Cross River","2010",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",2218,"Delta","2010",0.46,"Mean VHI[0-1]"
"Cropland","Nigeria",2219,"Edo","2010",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",2221,"Abuja","2010",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2222,"Imo","2010",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",2223,"Jigawa","2010",0.68,"Mean VHI[0-1]"
"Cropland","Nigeria",2224,"Kaduna","2010",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2225,"Kano","2010",0.66,"Mean VHI[0-1]"
"Cropland","Nigeria",2226,"Katsina","2010",0.65,"Mean VHI[0-1]"
"Cropland","Nigeria",2227,"Kebbi","2010",0.57,"Mean VHI[0-1]"
"Cropland","Nigeria",2228,"Kogi","2010",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2229,"Kwara","2010",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2230,"Lagos","2010",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",2231,"Niger","2010",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",2232,"Ogun","2010",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2234,"Osun","2010",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2235,"Oyo","2010",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",2239,"Taraba","2010",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",2240,"Yobe","2010",0.62,"Mean VHI[0-1]"
"Cropland","Nigeria",65698,"Abia","2010",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",65699,"Bauchi","2010",0.58,"Mean VHI[0-1]"
"Cropland","Nigeria",65700,"Bayelsa","2010",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",65701,"Ebonyi","2010",0.46,"Mean VHI[0-1]"
"Cropland","Nigeria",65702,"Ekiti","2010",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",65703,"Enugu","2010",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",65704,"Gombe","2010",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",65705,"Nassarawa","2010",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",65706,"Ondo","2010",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",65707,"Plateau","2010",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",65708,"Rivers","2010",0.44,"Mean VHI[0-1]"
"Cropland","Nigeria",65709,"Sokoto","2010",0.67,"Mean VHI[0-1]"
"Cropland","Nigeria",65710,"Zamfara","2010",0.62,"Mean VHI[0-1]"
"Cropland","Nigeria",2211,"Adamawa","2009",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",2212,"Akwa Ibom","2009",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2213,"Anambra","2009",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2215,"Benue","2009",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",2216,"Borno","2009",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2217,"Cross River","2009",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2218,"Delta","2009",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2219,"Edo","2009",0.58,"Mean VHI[0-1]"
"Cropland","Nigeria",2221,"Abuja","2009",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",2222,"Imo","2009",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",2223,"Jigawa","2009",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2224,"Kaduna","2009",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2225,"Kano","2009",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2226,"Katsina","2009",0.61,"Mean VHI[0-1]"
"Cropland","Nigeria",2227,"Kebbi","2009",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2228,"Kogi","2009",0.59,"Mean VHI[0-1]"
"Cropland","Nigeria",2229,"Kwara","2009",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",2230,"Lagos","2009",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2231,"Niger","2009",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",2232,"Ogun","2009",0.57,"Mean VHI[0-1]"
"Cropland","Nigeria",2234,"Osun","2009",0.60,"Mean VHI[0-1]"
"Cropland","Nigeria",2235,"Oyo","2009",0.61,"Mean VHI[0-1]"
"Cropland","Nigeria",2239,"Taraba","2009",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2240,"Yobe","2009",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",65698,"Abia","2009",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",65699,"Bauchi","2009",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65700,"Bayelsa","2009",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65701,"Ebonyi","2009",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",65702,"Ekiti","2009",0.60,"Mean VHI[0-1]"
"Cropland","Nigeria",65703,"Enugu","2009",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",65704,"Gombe","2009",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65705,"Nassarawa","2009",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65706,"Ondo","2009",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",65707,"Plateau","2009",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65708,"Rivers","2009",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",65709,"Sokoto","2009",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65710,"Zamfara","2009",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",2211,"Adamawa","2008",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2212,"Akwa Ibom","2008",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",2213,"Anambra","2008",0.62,"Mean VHI[0-1]"
"Cropland","Nigeria",2215,"Benue","2008",0.61,"Mean VHI[0-1]"
"Cropland","Nigeria",2216,"Borno","2008",0.61,"Mean VHI[0-1]"
"Cropland","Nigeria",2217,"Cross River","2008",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",2218,"Delta","2008",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",2219,"Edo","2008",0.61,"Mean VHI[0-1]"
"Cropland","Nigeria",2221,"Abuja","2008",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2222,"Imo","2008",0.59,"Mean VHI[0-1]"
"Cropland","Nigeria",2223,"Jigawa","2008",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",2224,"Kaduna","2008",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2225,"Kano","2008",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2226,"Katsina","2008",0.57,"Mean VHI[0-1]"
"Cropland","Nigeria",2227,"Kebbi","2008",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2228,"Kogi","2008",0.62,"Mean VHI[0-1]"
"Cropland","Nigeria",2229,"Kwara","2008",0.59,"Mean VHI[0-1]"
"Cropland","Nigeria",2230,"Lagos","2008",0.61,"Mean VHI[0-1]"
"Cropland","Nigeria",2231,"Niger","2008",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",2232,"Ogun","2008",0.61,"Mean VHI[0-1]"
"Cropland","Nigeria",2234,"Osun","2008",0.60,"Mean VHI[0-1]"
"Cropland","Nigeria",2235,"Oyo","2008",0.58,"Mean VHI[0-1]"
"Cropland","Nigeria",2239,"Taraba","2008",0.59,"Mean VHI[0-1]"
"Cropland","Nigeria",2240,"Yobe","2008",0.59,"Mean VHI[0-1]"
"Cropland","Nigeria",65698,"Abia","2008",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65699,"Bauchi","2008",0.46,"Mean VHI[0-1]"
"Cropland","Nigeria",65700,"Bayelsa","2008",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",65701,"Ebonyi","2008",0.58,"Mean VHI[0-1]"
"Cropland","Nigeria",65702,"Ekiti","2008",0.59,"Mean VHI[0-1]"
"Cropland","Nigeria",65703,"Enugu","2008",0.64,"Mean VHI[0-1]"
"Cropland","Nigeria",65704,"Gombe","2008",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65705,"Nassarawa","2008",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",65706,"Ondo","2008",0.61,"Mean VHI[0-1]"
"Cropland","Nigeria",65707,"Plateau","2008",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65708,"Rivers","2008",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",65709,"Sokoto","2008",0.60,"Mean VHI[0-1]"
"Cropland","Nigeria",65710,"Zamfara","2008",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2211,"Adamawa","2007",0.43,"Mean VHI[0-1]"
"Cropland","Nigeria",2212,"Akwa Ibom","2007",0.42,"Mean VHI[0-1]"
"Cropland","Nigeria",2213,"Anambra","2007",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",2215,"Benue","2007",0.39,"Mean VHI[0-1]"
"Cropland","Nigeria",2216,"Borno","2007",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",2217,"Cross River","2007",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",2218,"Delta","2007",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",2219,"Edo","2007",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2221,"Abuja","2007",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2222,"Imo","2007",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2223,"Jigawa","2007",0.42,"Mean VHI[0-1]"
"Cropland","Nigeria",2224,"Kaduna","2007",0.44,"Mean VHI[0-1]"
"Cropland","Nigeria",2225,"Kano","2007",0.41,"Mean VHI[0-1]"
"Cropland","Nigeria",2226,"Katsina","2007",0.43,"Mean VHI[0-1]"
"Cropland","Nigeria",2227,"Kebbi","2007",0.42,"Mean VHI[0-1]"
"Cropland","Nigeria",2228,"Kogi","2007",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",2229,"Kwara","2007",0.54,"Mean VHI[0-1]"
"Cropland","Nigeria",2230,"Lagos","2007",0.40,"Mean VHI[0-1]"
"Cropland","Nigeria",2231,"Niger","2007",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",2232,"Ogun","2007",0.39,"Mean VHI[0-1]"
"Cropland","Nigeria",2234,"Osun","2007",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2235,"Oyo","2007",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2239,"Taraba","2007",0.42,"Mean VHI[0-1]"
"Cropland","Nigeria",2240,"Yobe","2007",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",65698,"Abia","2007",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",65699,"Bauchi","2007",0.41,"Mean VHI[0-1]"
"Cropland","Nigeria",65700,"Bayelsa","2007",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",65701,"Ebonyi","2007",0.41,"Mean VHI[0-1]"
"Cropland","Nigeria",65702,"Ekiti","2007",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",65703,"Enugu","2007",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",65704,"Gombe","2007",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",65705,"Nassarawa","2007",0.44,"Mean VHI[0-1]"
"Cropland","Nigeria",65706,"Ondo","2007",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",65707,"Plateau","2007",0.40,"Mean VHI[0-1]"
"Cropland","Nigeria",65708,"Rivers","2007",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",65709,"Sokoto","2007",0.46,"Mean VHI[0-1]"
"Cropland","Nigeria",65710,"Zamfara","2007",0.40,"Mean VHI[0-1]"
"Cropland","Nigeria",2211,"Adamawa","2006",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2212,"Akwa Ibom","2006",0.43,"Mean VHI[0-1]"
"Cropland","Nigeria",2213,"Anambra","2006",0.46,"Mean VHI[0-1]"
"Cropland","Nigeria",2215,"Benue","2006",0.47,"Mean VHI[0-1]"
"Cropland","Nigeria",2216,"Borno","2006",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2217,"Cross River","2006",0.43,"Mean VHI[0-1]"
"Cropland","Nigeria",2218,"Delta","2006",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",2219,"Edo","2006",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",2221,"Abuja","2006",0.42,"Mean VHI[0-1]"
"Cropland","Nigeria",2222,"Imo","2006",0.44,"Mean VHI[0-1]"
"Cropland","Nigeria",2223,"Jigawa","2006",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2224,"Kaduna","2006",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",2225,"Kano","2006",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2226,"Katsina","2006",0.53,"Mean VHI[0-1]"
"Cropland","Nigeria",2227,"Kebbi","2006",0.55,"Mean VHI[0-1]"
"Cropland","Nigeria",2228,"Kogi","2006",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",2229,"Kwara","2006",0.45,"Mean VHI[0-1]"
"Cropland","Nigeria",2230,"Lagos","2006",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",2231,"Niger","2006",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2232,"Ogun","2006",0.50,"Mean VHI[0-1]"
"Cropland","Nigeria",2234,"Osun","2006",0.51,"Mean VHI[0-1]"
"Cropland","Nigeria",2235,"Oyo","2006",0.44,"Mean VHI[0-1]"
"Cropland","Nigeria",2239,"Taraba","2006",0.52,"Mean VHI[0-1]"
"Cropland","Nigeria",2240,"Yobe","2006",0.48,"Mean VHI[0-1]"
"Cropland","Nigeria",65698,"Abia","2006",0.43,"Mean VHI[0-1]"
"Cropland","Nigeria",65699,"Bauchi","2006",0.49,"Mean VHI[0-1]"
"Cropland","Nigeria",65700,"Bayelsa","2006",0.46,"Mean VHI[0-1]"
"Cropland","Nigeria",65701,"Ebonyi","2006",0.44,"Mean VHI[0-1]"
"Cropland","Nigeria",65702,"Ekiti","2006",0.56,"Mean VHI[0-1]"
"Cropland","Nigeria",65703,"Enugu","2006",0.41,"Mean VHI[0-1]"
"Cropland","Nigeria",65704,"Gombe","2006",0.48,"Mean VHI[0-1]"
