"CROP_MASK","COUNTRY","ADM1_CODE","PROVINCE","YEAR","DATA","UNIT"
"Cropland","Ghana",1326,"Central","1992",0.47,"Mean VHI[0-1]"
"Cropland","Ghana",1327,"Eastern","1992",0.49,"Mean VHI[0-1]"
"Cropland","Ghana",1328,"Greater Accra","1992",0.46,"Mean VHI[0-1]"
"Cropland","Ghana",1329,"Northern","1992",0.45,"Mean VHI[0-1]"
"Cropland","Ghana",1330,"Upper East","1992",0.49,"Mean VHI[0-1]"
"Cropland","Ghana",1331,"Upper West","1992",0.43,"Mean VHI[0-1]"
"Cropland","Ghana",1332,"Volta","1992",0.46,"Mean VHI[0-1]"
"Cropland","Ghana",1333,"Western","1992",0.45,"Mean VHI[0-1]"
"Cropland","Ghana",1324,"Ashanti","1991",0.59,"Mean VHI[0-1]"
"Cropland","Ghana",1325,"Brong Ahafo","1991",0.62,"Mean VHI[0-1]"
"Cropland","Ghana",1326,"Central","1991",0.57,"Mean VHI[0-1]"
"Cropland","Ghana",1327,"Eastern","1991",0.58,"Mean VHI[0-1]"
"Cropland","Ghana",1328,"Greater Accra","1991",0.67,"Mean VHI[0-1]"
"Cropland","Ghana",1329,"Northern","1991",0.48,"Mean VHI[0-1]"
"Cropland","Ghana",1330,"Upper East","1991",0.39,"Mean VHI[0-1]"
"Cropland","Ghana",1331,"Upper West","1991",0.38,"Mean VHI[0-1]"
"Cropland","Ghana",1332,"Volta","1991",0.62,"Mean VHI[0-1]"
"Cropland","Ghana",1333,"Western","1991",0.54,"Mean VHI[0-1]"
"Cropland","Ghana",1324,"Ashanti","1990",0.45,"Mean VHI[0-1]"
"Cropland","Ghana",1325,"Brong Ahafo","1990",0.46,"Mean VHI[0-1]"
"Cropland","Ghana",1326,"Central","1990",0.45,"Mean VHI[0-1]"
"Cropland","Ghana",1327,"Eastern","1990",0.42,"Mean VHI[0-1]"
"Cropland","Ghana",1328,"Greater Accra","1990",0.48,"Mean VHI[0-1]"
"Cropland","Ghana",1329,"Northern","1990",0.44,"Mean VHI[0-1]"
"Cropland","Ghana",1330,"Upper East","1990",0.32,"Mean VHI[0-1]"
"Cropland","Ghana",1331,"Upper West","1990",0.37,"Mean VHI[0-1]"
"Cropland","Ghana",1332,"Volta","1990",0.39,"Mean VHI[0-1]"
"Cropland","Ghana",1333,"Western","1990",0.48,"Mean VHI[0-1]"
"Cropland","Ghana",1324,"Ashanti","1989",0.48,"Mean VHI[0-1]"
"Cropland","Ghana",1325,"Brong Ahafo","1989",0.44,"Mean VHI[0-1]"
"Cropland","Ghana",1326,"Central","1989",0.46,"Mean VHI[0-1]"
"Cropland","Ghana",1327,"Eastern","1989",0.47,"Mean VHI[0-1]"
"Cropland","Ghana",1328,"Greater Accra","1989",0.52,"Mean VHI[0-1]"
"Cropland","Ghana",1329,"Northern","1989",0.42,"Mean VHI[0-1]"
"Cropland","Ghana",1330,"Upper East","1989",0.44,"Mean VHI[0-1]"
"Cropland","Ghana",1331,"Upper West","1989",0.40,"Mean VHI[0-1]"
"Cropland","Ghana",1332,"Volta","1989",0.42,"Mean VHI[0-1]"
"Cropland","Ghana",1333,"Western","1989",0.46,"Mean VHI[0-1]"
"Cropland","Ghana",1324,"Ashanti","1988",0.48,"Mean VHI[0-1]"
"Cropland","Ghana",1325,"Brong Ahafo","1988",0.46,"Mean VHI[0-1]"
"Cropland","Ghana",1326,"Central","1988",0.45,"Mean VHI[0-1]"
"Cropland","Ghana",1327,"Eastern","1988",0.49,"Mean VHI[0-1]"
"Cropland","Ghana",1328,"Greater Accra","1988",0.52,"Mean VHI[0-1]"
"Cropland","Ghana",1329,"Northern","1988",0.53,"Mean VHI[0-1]"
"Cropland","Ghana",1330,"Upper East","1988",0.50,"Mean VHI[0-1]"
"Cropland","Ghana",1331,"Upper West","1988",0.55,"Mean VHI[0-1]"
"Cropland","Ghana",1332,"Volta","1988",0.49,"Mean VHI[0-1]"
"Cropland","Ghana",1333,"Western","1988",0.41,"Mean VHI[0-1]"
"Cropland","Ghana",1324,"Ashanti","1987",0.37,"Mean VHI[0-1]"
"Cropland","Ghana",1325,"Brong Ahafo","1987",0.35,"Mean VHI[0-1]"
"Cropland","Ghana",1326,"Central","1987",0.31,"Mean VHI[0-1]"
"Cropland","Ghana",1327,"Eastern","1987",0.39,"Mean VHI[0-1]"
"Cropland","Ghana",1328,"Greater Accra","1987",0.29,"Mean VHI[0-1]"
"Cropland","Ghana",1329,"Northern","1987",0.45,"Mean VHI[0-1]"
"Cropland","Ghana",1330,"Upper East","1987",0.50,"Mean VHI[0-1]"
"Cropland","Ghana",1331,"Upper West","1987",0.48,"Mean VHI[0-1]"
"Cropland","Ghana",1332,"Volta","1987",0.34,"Mean VHI[0-1]"
"Cropland","Ghana",1333,"Western","1987",0.35,"Mean VHI[0-1]"
"Cropland","Ghana",1324,"Ashanti","1986",0.53,"Mean VHI[0-1]"
"Cropland","Ghana",1325,"Brong Ahafo","1986",0.54,"Mean VHI[0-1]"
"Cropland","Ghana",1326,"Central","1986",0.41,"Mean VHI[0-1]"
"Cropland","Ghana",1327,"Eastern","1986",0.50,"Mean VHI[0-1]"
"Cropland","Ghana",1328,"Greater Accra","1986",0.37,"Mean VHI[0-1]"
"Cropland","Ghana",1329,"Northern","1986",0.45,"Mean VHI[0-1]"
"Cropland","Ghana",1330,"Upper East","1986",0.42,"Mean VHI[0-1]"
"Cropland","Ghana",1331,"Upper West","1986",0.44,"Mean VHI[0-1]"
"Cropland","Ghana",1332,"Volta","1986",0.52,"Mean VHI[0-1]"
"Cropland","Ghana",1333,"Western","1986",0.43,"Mean VHI[0-1]"
"Cropland","Ghana",1324,"Ashanti","1985",0.53,"Mean VHI[0-1]"
"Cropland","Ghana",1325,"Brong Ahafo","1985",0.49,"Mean VHI[0-1]"
"Cropland","Ghana",1326,"Central","1985",0.45,"Mean VHI[0-1]"
"Cropland","Ghana",1327,"Eastern","1985",0.50,"Mean VHI[0-1]"
"Cropland","Ghana",1328,"Greater Accra","1985",0.51,"Mean VHI[0-1]"
"Cropland","Ghana",1329,"Northern","1985",0.37,"Mean VHI[0-1]"
"Cropland","Ghana",1330,"Upper East","1985",0.28,"Mean VHI[0-1]"
"Cropland","Ghana",1331,"Upper West","1985",0.33,"Mean VHI[0-1]"
"Cropland","Ghana",1332,"Volta","1985",0.50,"Mean VHI[0-1]"
"Cropland","Ghana",1333,"Western","1985",0.46,"Mean VHI[0-1]"
"Cropland","Ghana",1324,"Ashanti","1984",0.56,"Mean VHI[0-1]"
"Cropland","Ghana",1325,"Brong Ahafo","1984",0.57,"Mean VHI[0-1]"
"Cropland","Ghana",1326,"Central","1984",0.52,"Mean VHI[0-1]"
"Cropland","Ghana",1327,"Eastern","1984",0.54,"Mean VHI[0-1]"
"Cropland","Ghana",1328,"Greater Accra","1984",0.61,"Mean VHI[0-1]"
"Cropland","Ghana",1329,"Northern","1984",0.54,"Mean VHI[0-1]"
"Cropland","Ghana",1330,"Upper East","1984",0.37,"Mean VHI[0-1]"
"Cropland","Ghana",1331,"Upper West","1984",0.52,"Mean VHI[0-1]"
"Cropland","Ghana",1332,"Volta","1984",0.57,"Mean VHI[0-1]"
"Cropland","Ghana",1333,"Western","1984",0.49,"Mean VHI[0-1]"
