"CROP_MASK","COUNTRY","ADM1_CODE","PROVINCE","YEAR","DATA","UNIT"
"Cropland","Cameroon",820,"Nord","1993",0.52,"Mean VHI[0-1]"
"Cropland","Cameroon",821,"Nord - Ouest","1993",0.50,"Mean VHI[0-1]"
"Cropland","Cameroon",822,"Ouest","1993",0.52,"Mean VHI[0-1]"
"Cropland","Cameroon",823,"Sud","1993",0.47,"Mean VHI[0-1]"
"Cropland","Cameroon",824,"Sud - Ouest","1993",0.49,"Mean VHI[0-1]"
"Cropland","Cameroon",815,"Adamaoua","1992",0.49,"Mean VHI[0-1]"
"Cropland","Cameroon",816,"Centre","1992",0.44,"Mean VHI[0-1]"
"Cropland","Cameroon",817,"Est","1992",0.44,"Mean VHI[0-1]"
"Cropland","Cameroon",818,"Extrême - Nord","1992",0.56,"Mean VHI[0-1]"
"Cropland","Cameroon",819,"Littoral","1992",0.41,"Mean VHI[0-1]"
"Cropland","Cameroon",820,"Nord","1992",0.51,"Mean VHI[0-1]"
"Cropland","Cameroon",821,"Nord - Ouest","1992",0.47,"Mean VHI[0-1]"
"Cropland","Cameroon",822,"Ouest","1992",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",823,"Sud","1992",0.37,"Mean VHI[0-1]"
"Cropland","Cameroon",824,"Sud - Ouest","1992",0.38,"Mean VHI[0-1]"
"Cropland","Cameroon",815,"Adamaoua","1991",0.46,"Mean VHI[0-1]"
"Cropland","Cameroon",816,"Centre","1991",0.51,"Mean VHI[0-1]"
"Cropland","Cameroon",817,"Est","1991",0.54,"Mean VHI[0-1]"
"Cropland","Cameroon",818,"Extrême - Nord","1991",0.34,"Mean VHI[0-1]"
"Cropland","Cameroon",819,"Littoral","1991",0.50,"Mean VHI[0-1]"
"Cropland","Cameroon",820,"Nord","1991",0.38,"Mean VHI[0-1]"
"Cropland","Cameroon",821,"Nord - Ouest","1991",0.52,"Mean VHI[0-1]"
"Cropland","Cameroon",822,"Ouest","1991",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",823,"Sud","1991",0.52,"Mean VHI[0-1]"
"Cropland","Cameroon",824,"Sud - Ouest","1991",0.50,"Mean VHI[0-1]"
"Cropland","Cameroon",815,"Adamaoua","1990",0.53,"Mean VHI[0-1]"
"Cropland","Cameroon",816,"Centre","1990",0.46,"Mean VHI[0-1]"
"Cropland","Cameroon",817,"Est","1990",0.43,"Mean VHI[0-1]"
"Cropland","Cameroon",818,"Extrême - Nord","1990",0.37,"Mean VHI[0-1]"
"Cropland","Cameroon",819,"Littoral","1990",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",820,"Nord","1990",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",821,"Nord - Ouest","1990",0.49,"Mean VHI[0-1]"
"Cropland","Cameroon",822,"Ouest","1990",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",823,"Sud","1990",0.49,"Mean VHI[0-1]"
"Cropland","Cameroon",824,"Sud - Ouest","1990",0.47,"Mean VHI[0-1]"
"Cropland","Cameroon",815,"Adamaoua","1989",0.45,"Mean VHI[0-1]"
"Cropland","Cameroon",816,"Centre","1989",0.44,"Mean VHI[0-1]"
"Cropland","Cameroon",817,"Est","1989",0.45,"Mean VHI[0-1]"
"Cropland","Cameroon",818,"Extrême - Nord","1989",0.50,"Mean VHI[0-1]"
"Cropland","Cameroon",819,"Littoral","1989",0.44,"Mean VHI[0-1]"
"Cropland","Cameroon",820,"Nord","1989",0.51,"Mean VHI[0-1]"
"Cropland","Cameroon",821,"Nord - Ouest","1989",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",822,"Ouest","1989",0.49,"Mean VHI[0-1]"
"Cropland","Cameroon",823,"Sud","1989",0.45,"Mean VHI[0-1]"
"Cropland","Cameroon",824,"Sud - Ouest","1989",0.42,"Mean VHI[0-1]"
"Cropland","Cameroon",815,"Adamaoua","1988",0.54,"Mean VHI[0-1]"
"Cropland","Cameroon",816,"Centre","1988",0.49,"Mean VHI[0-1]"
"Cropland","Cameroon",817,"Est","1988",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",818,"Extrême - Nord","1988",0.59,"Mean VHI[0-1]"
"Cropland","Cameroon",819,"Littoral","1988",0.46,"Mean VHI[0-1]"
"Cropland","Cameroon",820,"Nord","1988",0.54,"Mean VHI[0-1]"
"Cropland","Cameroon",821,"Nord - Ouest","1988",0.47,"Mean VHI[0-1]"
"Cropland","Cameroon",822,"Ouest","1988",0.53,"Mean VHI[0-1]"
"Cropland","Cameroon",823,"Sud","1988",0.46,"Mean VHI[0-1]"
"Cropland","Cameroon",824,"Sud - Ouest","1988",0.49,"Mean VHI[0-1]"
"Cropland","Cameroon",815,"Adamaoua","1987",0.42,"Mean VHI[0-1]"
"Cropland","Cameroon",816,"Centre","1987",0.39,"Mean VHI[0-1]"
"Cropland","Cameroon",817,"Est","1987",0.38,"Mean VHI[0-1]"
"Cropland","Cameroon",818,"Extrême - Nord","1987",0.46,"Mean VHI[0-1]"
"Cropland","Cameroon",819,"Littoral","1987",0.35,"Mean VHI[0-1]"
"Cropland","Cameroon",820,"Nord","1987",0.45,"Mean VHI[0-1]"
"Cropland","Cameroon",821,"Nord - Ouest","1987",0.36,"Mean VHI[0-1]"
"Cropland","Cameroon",822,"Ouest","1987",0.34,"Mean VHI[0-1]"
"Cropland","Cameroon",823,"Sud","1987",0.39,"Mean VHI[0-1]"
"Cropland","Cameroon",824,"Sud - Ouest","1987",0.39,"Mean VHI[0-1]"
"Cropland","Cameroon",815,"Adamaoua","1986",0.42,"Mean VHI[0-1]"
"Cropland","Cameroon",816,"Centre","1986",0.43,"Mean VHI[0-1]"
"Cropland","Cameroon",817,"Est","1986",0.45,"Mean VHI[0-1]"
"Cropland","Cameroon",818,"Extrême - Nord","1986",0.46,"Mean VHI[0-1]"
"Cropland","Cameroon",819,"Littoral","1986",0.47,"Mean VHI[0-1]"
"Cropland","Cameroon",820,"Nord","1986",0.44,"Mean VHI[0-1]"
"Cropland","Cameroon",821,"Nord - Ouest","1986",0.45,"Mean VHI[0-1]"
"Cropland","Cameroon",822,"Ouest","1986",0.46,"Mean VHI[0-1]"
"Cropland","Cameroon",823,"Sud","1986",0.46,"Mean VHI[0-1]"
"Cropland","Cameroon",824,"Sud - Ouest","1986",0.49,"Mean VHI[0-1]"
"Cropland","Cameroon",815,"Adamaoua","1985",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",816,"Centre","1985",0.44,"Mean VHI[0-1]"
"Cropland","Cameroon",817,"Est","1985",0.47,"Mean VHI[0-1]"
"Cropland","Cameroon",818,"Extrême - Nord","1985",0.38,"Mean VHI[0-1]"
"Cropland","Cameroon",819,"Littoral","1985",0.43,"Mean VHI[0-1]"
"Cropland","Cameroon",820,"Nord","1985",0.45,"Mean VHI[0-1]"
"Cropland","Cameroon",821,"Nord - Ouest","1985",0.49,"Mean VHI[0-1]"
"Cropland","Cameroon",822,"Ouest","1985",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",823,"Sud","1985",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",824,"Sud - Ouest","1985",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",815,"Adamaoua","1984",0.58,"Mean VHI[0-1]"
"Cropland","Cameroon",816,"Centre","1984",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",817,"Est","1984",0.52,"Mean VHI[0-1]"
"Cropland","Cameroon",818,"Extrême - Nord","1984",0.27,"Mean VHI[0-1]"
"Cropland","Cameroon",819,"Littoral","1984",0.48,"Mean VHI[0-1]"
"Cropland","Cameroon",820,"Nord","1984",0.53,"Mean VHI[0-1]"
"Cropland","Cameroon",821,"Nord - Ouest","1984",0.56,"Mean VHI[0-1]"
"Cropland","Cameroon",822,"Ouest","1984",0.56,"Mean VHI[0-1]"
"Cropland","Cameroon",823,"Sud","1984",0.46,"Mean VHI[0-1]"
"Cropland","Cameroon",824,"Sud - Ouest","1984",0.50,"Mean VHI[0-1]"
