"CROP_MASK","COUNTRY","ADM1_CODE","PROVINCE","YEAR","DATA","UNIT"
"Cropland","Nigeria",2239,"Taraba","2014",6.46,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2014",15.90,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2014",0.88,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2014",4.57,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2014",6.11,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2014",2.55,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2014",0.03,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2014",1.03,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2014",12.68,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2014",27.52,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2014",0.86,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2014",4.69,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2014",3.13,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2014",4.01,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2014",12.28,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2013",18.86,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2013",3.83,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2013",0.52,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2013",8.33,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2013",5.16,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2013",0.33,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2013",1.87,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2013",1.70,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2013",6.21,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2013",0.87,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2013",0.43,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2013",3.43,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2013",0.29,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2013",1.09,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2013",5.48,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2013",0.69,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2013",2.97,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2013",2.88,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2013",12.21,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2013",2.37,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2013",0.38,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2013",0.26,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2013",11.45,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2013",3.56,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2013",0.09,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2013",2.74,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2013",2.77,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2013",0.85,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2013",0.16,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2013",0.42,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2013",13.93,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2013",8.31,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2013",0.40,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2013",4.45,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2013",3.00,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2013",1.38,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2013",4.33,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2012",1.10,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2012",16.75,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2012",2.60,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2012",0.25,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2012",0.04,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2012",2.41,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2012",4.37,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2012",8.01,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2012",0.45,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2012",9.19,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2012",0.00,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2012",0.69,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2012",5.0e-03,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2012",0.01,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2012",1.60,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2012",0.38,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2012",4.75,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2012",1.05,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2012",2.46,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2012",2.49,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2012",4.21,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2012",5.89,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2012",3.97,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2012",0.03,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2012",3.74,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2012",0.37,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2012",12.59,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2012",1.30,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2012",0.42,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2012",1.26,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2012",0.61,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2012",3.54,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2012",9.41,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2012",0.97,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2012",27.12,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2012",0.13,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2012",0.34,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2011",2.78,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2011",12.47,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2011",2.21,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2011",2.97,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2011",1.88,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2011",3.87,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2011",2.35,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2011",2.53,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2011",23.87,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2011",5.92,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2011",0.23,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2011",0.42,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2011",0.01,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2011",0.01,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2011",4.50,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2011",1.16,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2011",0.89,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2011",1.24,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2011",3.41,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2011",0.42,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2011",1.68,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2011",1.37,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2011",1.52,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2011",4.92,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2011",3.44,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2011",6.09,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2011",1.66,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2011",0.32,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2011",0.29,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2011",2.01,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2011",1.26,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2011",12.70,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2011",1.38,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2011",4.88,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2011",11.89,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2011",0.82,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2011",2.78,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2010",0.50,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2010",19.12,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2010",1.30,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2010",13.22,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2010",0.45,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2010",8.97,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2010",11.84,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2010",14.55,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2010",0.11,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2010",10.56,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2010",0.00,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2010",0.06,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2010",5.0e-03,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2010",5.0e-03,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2010",0.21,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2010",3.03,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2010",0.62,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2010",2.68,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2010",0.60,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2010",1.95,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2010",4.00,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2010",1.21,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2010",6.64,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2010",0.45,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2010",6.69,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2010",0.07,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2010",0.37,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2010",9.22,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2010",1.30,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2010",4.74,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2010",0.36,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2010",5.36,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2010",9.05,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2010",4.25,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2010",11.38,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2010",0.02,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2010",3.0e-03,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2009",1.64,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2009",2.84,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2009",0.91,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2009",0.25,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2009",3.30,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2009",1.39,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2009",0.95,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2009",0.01,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2009",5.15,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2009",6.10,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2009",1.13,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2009",0.46,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2009",0.79,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2009",0.00,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2009",0.83,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2009",0.38,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2009",2.24,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2009",0.19,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2009",4.39,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2009",0.40,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2009",0.04,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2009",0.06,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2009",1.22,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2009",1.16,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2009",0.82,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2009",2.01,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2009",0.37,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2009",0.25,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2009",0.00,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2009",0.28,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2009",1.13,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2009",5.65,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2009",1.33,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2009",2.19,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2009",1.05,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2009",2.60,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2009",0.07,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2008",0.56,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2008",10.24,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2008",0.00,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2008",0.05,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2008",8.0e-03,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2008",3.27,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2008",0.15,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2008",0.01,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2008",7.58,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2008",0.24,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2008",8.11,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2008",0.49,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2008",1.38,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2008",5.0e-03,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2008",0.05,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2008",0.29,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2008",0.60,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2008",0.09,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2008",2.84,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2008",0.01,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2008",0.06,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2008",0.66,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2008",0.51,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2008",0.50,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2008",6.33,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2008",6.26,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2008",0.74,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2008",0.15,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2008",0.09,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2008",0.00,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2008",3.07,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2008",4.10,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2008",0.07,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2008",0.75,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2008",8.37,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2008",5.0e-03,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2008",0.07,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2007",9.47,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2007",24.00,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2007",0.78,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2007",30.15,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2007",0.46,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2007",10.95,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2007",0.51,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2007",0.77,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2007",1.14,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2007",2.18,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2007",15.49,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2007",10.15,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2007",16.04,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2007",10.82,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2007",15.06,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2007",2.09,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2007",0.40,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2007",22.33,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2007",2.83,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2007",26.50,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2007",3.85,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2007",4.26,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2007",18.35,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2007",3.03,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2007",11.87,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2007",16.95,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2007",1.11,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2007",18.82,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2007",0.62,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2007",3.28,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2007",12.91,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2007",12.18,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2007",9.90,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2007",18.25,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2007",3.04,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2007",8.72,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2007",22.26,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2006",0.53,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2006",15.40,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2006",1.10,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2006",1.06,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2006",0.92,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2006",6.97,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2006",6.37,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2006",4.86,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2006",6.09,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2006",3.39,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2006",0.28,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2006",0.17,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2006",1.44,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2006",0.09,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2006",0.09,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2006",9.67,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2006",11.70,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2006",0.57,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2006",0.90,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2006",0.09,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2006",0.18,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2006",9.89,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2006",0.54,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2006",4.15,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2006",4.93,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2006",0.32,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2006",2.96,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2006",0.42,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2006",0.00,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2006",16.38,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2006",0.99,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2006",21.70,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2006",0.15,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2006",2.25,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2006",3.55,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2006",5.0e-03,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2006",0.12,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2005",0.27,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2005",0.90,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2005",0.13,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2005",0.31,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2005",7.0e-03,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2005",1.41,"VHI % below 35 "
"Cropland","Nigeria",2218,"Delta","2005",0.66,"VHI % below 35 "
"Cropland","Nigeria",2219,"Edo","2005",1.66,"VHI % below 35 "
"Cropland","Nigeria",2221,"Abuja","2005",0.22,"VHI % below 35 "
"Cropland","Nigeria",2222,"Imo","2005",0.68,"VHI % below 35 "
"Cropland","Nigeria",2223,"Jigawa","2005",0.54,"VHI % below 35 "
"Cropland","Nigeria",2224,"Kaduna","2005",0.11,"VHI % below 35 "
"Cropland","Nigeria",2225,"Kano","2005",0.38,"VHI % below 35 "
"Cropland","Nigeria",2226,"Katsina","2005",0.00,"VHI % below 35 "
"Cropland","Nigeria",2227,"Kebbi","2005",0.14,"VHI % below 35 "
"Cropland","Nigeria",2228,"Kogi","2005",0.03,"VHI % below 35 "
"Cropland","Nigeria",2229,"Kwara","2005",2.07,"VHI % below 35 "
"Cropland","Nigeria",2230,"Lagos","2005",0.67,"VHI % below 35 "
"Cropland","Nigeria",2231,"Niger","2005",0.06,"VHI % below 35 "
"Cropland","Nigeria",2232,"Ogun","2005",0.22,"VHI % below 35 "
"Cropland","Nigeria",2234,"Osun","2005",0.02,"VHI % below 35 "
"Cropland","Nigeria",2235,"Oyo","2005",0.14,"VHI % below 35 "
"Cropland","Nigeria",2239,"Taraba","2005",2.80,"VHI % below 35 "
"Cropland","Nigeria",2240,"Yobe","2005",0.01,"VHI % below 35 "
"Cropland","Nigeria",65698,"Abia","2005",0.33,"VHI % below 35 "
"Cropland","Nigeria",65699,"Bauchi","2005",0.10,"VHI % below 35 "
"Cropland","Nigeria",65700,"Bayelsa","2005",3.33,"VHI % below 35 "
"Cropland","Nigeria",65701,"Ebonyi","2005",0.67,"VHI % below 35 "
"Cropland","Nigeria",65702,"Ekiti","2005",0.00,"VHI % below 35 "
"Cropland","Nigeria",65703,"Enugu","2005",0.04,"VHI % below 35 "
"Cropland","Nigeria",65704,"Gombe","2005",0.96,"VHI % below 35 "
"Cropland","Nigeria",65705,"Nassarawa","2005",0.12,"VHI % below 35 "
"Cropland","Nigeria",65706,"Ondo","2005",0.37,"VHI % below 35 "
"Cropland","Nigeria",65707,"Plateau","2005",0.90,"VHI % below 35 "
"Cropland","Nigeria",65708,"Rivers","2005",0.04,"VHI % below 35 "
"Cropland","Nigeria",65709,"Sokoto","2005",5.0e-03,"VHI % below 35 "
"Cropland","Nigeria",65710,"Zamfara","2005",0.89,"VHI % below 35 "
"Cropland","Nigeria",2211,"Adamawa","2004",1.62,"VHI % below 35 "
"Cropland","Nigeria",2212,"Akwa Ibom","2004",97.62,"VHI % below 35 "
"Cropland","Nigeria",2213,"Anambra","2004",47.30,"VHI % below 35 "
"Cropland","Nigeria",2215,"Benue","2004",35.94,"VHI % below 35 "
"Cropland","Nigeria",2216,"Borno","2004",0.92,"VHI % below 35 "
"Cropland","Nigeria",2217,"Cross River","2004",88.47,"VHI % below 35 "
