"CROP_MASK","COUNTRY","ADM1_CODE","PROVINCE","YEAR","DATA","UNIT"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","2005",0.57,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","2005",0.54,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","2005",0.60,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","2005",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","2005",0.56,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","2005",0.59,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","2005",0.53,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","2005",0.53,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","2004",0.42,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","2004",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","2004",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","2004",0.43,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","2004",0.31,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","2004",0.36,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","2004",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","2004",0.35,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","2004",0.40,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","2004",0.30,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","2004",0.35,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","2004",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","2004",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","2004",0.35,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","2003",0.49,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","2003",0.47,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","2003",0.47,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","2003",0.32,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","2003",0.35,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","2003",0.47,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","2003",0.49,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","2003",0.38,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","2003",0.40,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","2003",0.40,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","2003",0.43,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","2003",0.41,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","2003",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","2003",0.44,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","2002",0.49,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","2002",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","2002",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","2002",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","2002",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","2002",0.36,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","2002",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","2002",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","2002",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","2002",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","2002",0.51,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","2002",0.53,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","2002",0.49,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","2002",0.52,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","2001",0.49,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","2001",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","2001",0.52,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","2001",0.48,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","2001",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","2001",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","2001",0.56,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","2001",0.52,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","2001",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","2001",0.51,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","2001",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","2001",0.51,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","2001",0.51,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","2001",0.51,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","2000",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","2000",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","2000",0.38,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","2000",0.40,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","2000",0.38,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","2000",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","2000",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","2000",0.36,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","2000",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","2000",0.41,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","2000",0.40,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","2000",0.38,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","2000",0.43,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","2000",0.44,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1999",0.71,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1999",0.71,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1999",0.73,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1999",0.67,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1999",0.64,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1999",0.59,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1999",0.70,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1999",0.62,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1999",0.71,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1999",0.64,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1999",0.62,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1999",0.71,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1999",0.68,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1999",0.63,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1998",0.66,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1998",0.66,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1998",0.57,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1998",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1998",0.59,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1998",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1998",0.57,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1998",0.62,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1998",0.61,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1998",0.54,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1998",0.59,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1998",0.65,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1998",0.65,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1998",0.61,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1997",0.59,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1997",0.60,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1997",0.68,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1997",0.67,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1997",0.61,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1997",0.51,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1997",0.71,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1997",0.62,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1997",0.70,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1997",0.60,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1997",0.63,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1997",0.69,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1997",0.69,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1997",0.57,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1996",0.61,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1996",0.57,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1996",0.66,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1996",0.68,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1996",0.64,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1996",0.61,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1996",0.68,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1996",0.60,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1996",0.68,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1996",0.62,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1996",0.68,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1996",0.70,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1996",0.68,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1996",0.63,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1995",0.62,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1995",0.60,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1995",0.67,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1995",0.68,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1995",0.70,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1995",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1995",0.79,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1995",0.71,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1995",0.76,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1995",0.68,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1995",0.68,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1995",0.73,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1995",0.69,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1995",0.64,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1994",0.52,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1994",0.49,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1994",0.47,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1994",0.36,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1994",0.36,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1994",0.42,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1994",0.34,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1994",0.35,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1994",0.33,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1994",0.37,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1994",0.37,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1994",0.42,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1994",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1994",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1993",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1993",0.54,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1993",0.59,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1993",0.52,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1993",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1993",0.51,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1993",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1993",0.49,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1993",0.52,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1993",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1993",0.51,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1993",0.60,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1993",0.61,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1993",0.47,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1992",0.53,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1992",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1992",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1992",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1992",0.44,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1992",0.42,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1992",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1992",0.43,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1992",0.53,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1992",0.43,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1992",0.48,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1992",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1992",0.52,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1992",0.47,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1991",0.37,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1991",0.35,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1991",0.68,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1991",0.54,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1991",0.58,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1991",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1991",0.74,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1991",0.63,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1991",0.68,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1991",0.55,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1991",0.64,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1991",0.67,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1991",0.61,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1991",0.60,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1990",0.57,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1990",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1990",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1990",0.48,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1990",0.42,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1990",0.43,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1990",0.37,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1990",0.41,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1990",0.42,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1990",0.41,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1990",0.44,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1990",0.38,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1990",0.48,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1990",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1989",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1989",0.41,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1989",0.41,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1989",0.38,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1989",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1989",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1989",0.38,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1989",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1989",0.49,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1989",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1989",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1989",0.42,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1989",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1989",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1988",0.52,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1988",0.53,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1988",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1988",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1988",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1988",0.43,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1988",0.52,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1988",0.40,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1988",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1988",0.42,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1988",0.44,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1988",0.43,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1988",0.47,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1988",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1987",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1987",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1987",0.29,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1987",0.30,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1987",0.34,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1987",0.41,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1987",0.38,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1987",0.39,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1987",0.26,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1987",0.38,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1987",0.40,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1987",0.40,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1987",0.31,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1987",0.42,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1986",0.47,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1986",0.44,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1986",0.51,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1986",0.48,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1986",0.41,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16838,"District autonome de Abidjan","1986",0.40,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16839,"District autonome de Yamoussoukro","1986",0.40,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16840,"Gôh-Djiboua","1986",0.47,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16841,"Lacs","1986",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16842,"Lagunes","1986",0.43,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16843,"Montagnes","1986",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16844,"Sassandra-Marahoue","1986",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16845,"Woroba","1986",0.50,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",190430,"Bas Sassandra","1986",0.45,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1041,"Denguele","1985",0.40,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1048,"Savanes","1985",0.46,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1051,"Vallee Du Bandama","1985",0.36,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",1053,"Zanzan","1985",0.40,"Mean VHI[0-1]"
"Cropland","Côte d'Ivoire",16837,"Comoe","1985",0.45,"Mean VHI[0-1]"
