"Country or Area","Year","Value","Value Footnotes","Unit"
"Russian Federation","2005","5268281.0","","million cubic metres"
"Russian Federation","2004","6129908.0","","million cubic metres"
"Russian Federation","2003","5405429.0","","million cubic metres"
"Russian Federation","2002","5574727.0","","million cubic metres"
"Russian Federation","2001","5869876.0","","million cubic metres"
"Russian Federation","2000","5748090.0","","million cubic metres"
"Russian Federation","1999","5327921.0","","million cubic metres"
"Russian Federation","1998","5583250.0","","million cubic metres"
"Russian Federation","1997","5362136.0","","million cubic metres"
"Russian Federation","1996","5104002.0","","million cubic metres"
"Russian Federation","1995","5875812.0","","million cubic metres"
"Serbia","2015","46169.8","","million cubic metres"
"Serbia","2014","73681.6","","million cubic metres"
"Serbia","2013","50030.0","","million cubic metres"
"Serbia","2012","44228.0","","million cubic metres"
"Serbia","2011","25257.0","","million cubic metres"
"Serbia","2010","58040.0","","million cubic metres"
"Serbia","2009","52400.0","","million cubic metres"
"Serbia","2008","44263.0","","million cubic metres"
"Serbia","2007","55215.7","","million cubic metres"
"Serbia","2006","47887.2","","million cubic metres"
"Serbia","2005","50655.8","","million cubic metres"
"Serbia","2004","48769.0","","million cubic metres"
"Serbia","2003","33537.0","","million cubic metres"
"Serbia","2002","42697.0","","million cubic metres"
"Serbia","2001","53043.0","","million cubic metres"
"Serbia","2000","20371.0","","million cubic metres"
"Serbia","1999","47038.0","","million cubic metres"
"Serbia","1998","42328.0","","million cubic metres"
"Serbia","1997","40260.0","","million cubic metres"
"Serbia","1996","49061.0","","million cubic metres"
"Serbia","1995","47950.0","","million cubic metres"
"Serbia","1990","31320.0","","million cubic metres"
"Serbia","0","43339.0","","million cubic metres"
"Slovakia","2017","22287.0","","million cubic metres"
"Slovakia","2016","22399.0","","million cubic metres"
"Slovakia","2015","23692.0","","million cubic metres"
"Slovakia","2014","25499.0","","million cubic metres"
"Slovakia","2013","22690.0","","million cubic metres"
"Slovakia","2012","20982.0","","million cubic metres"
"Slovakia","2011","24061.0","","million cubic metres"
"Slovakia","2010","26593.0","","million cubic metres"
"Slovakia","2009","30883.0","","million cubic metres"
"Slovakia","2008","29903.0","","million cubic metres"
"Slovakia","2007","30196.0","","million cubic metres"
"Slovakia","2006","21374.0","","million cubic metres"
"Slovakia","2005","33628.0","","million cubic metres"
"Slovakia","2004","31618.0","","million cubic metres"
"Slovakia","2003","21198.0","","million cubic metres"
"Slovakia","2002","29000.0","","million cubic metres"
"Slovakia","2001","28160.0","","million cubic metres"
"Slovakia","2000","24420.0","","million cubic metres"
"Slovakia","1999","25770.0","","million cubic metres"
"Slovakia","1998","26060.0","","million cubic metres"
"Slovakia","1997","24960.0","","million cubic metres"
"Slovakia","1996","28286.0","","million cubic metres"
"Slovakia","1995","27840.0","","million cubic metres"
"Slovakia","1994","25950.0","","million cubic metres"
"Slovakia","1993","22409.0","","million cubic metres"
"Slovakia","1992","23046.0","","million cubic metres"
"Slovakia","1991","23046.0","","million cubic metres"
"Slovakia","1990","20889.0","","million cubic metres"
"Slovakia","0","24278.0","","million cubic metres"
"Slovenia","2017","13187.0","6","million cubic metres"
"Slovenia","2016","12909.0","","million cubic metres"
"Slovenia","2015","13483.0","","million cubic metres"
"Slovenia","2014","14671.0","","million cubic metres"
"Slovenia","2013","13418.0","","million cubic metres"
"Slovenia","2012","12743.0","","million cubic metres"
"Slovenia","2011","15371.0","","million cubic metres"
"Slovenia","2010","14097.0","","million cubic metres"
"Slovenia","2009","13065.0","","million cubic metres"
"Slovenia","2008","13262.0","","million cubic metres"
"Slovenia","2007","12943.0","","million cubic metres"
"Slovenia","2006","11899.0","","million cubic metres"
"Slovenia","2005","11814.0","","million cubic metres"
"Slovenia","2004","11028.0","","million cubic metres"
"Slovenia","2003","14074.0","","million cubic metres"
"Slovenia","2002","14365.0","","million cubic metres"
"Slovenia","2001","12363.0","","million cubic metres"
"Slovenia","2000","13918.0","","million cubic metres"
"Slovenia","1999","13109.0","","million cubic metres"
"Slovenia","1998","13291.1","","million cubic metres"
"Slovenia","1997","13190.0","","million cubic metres"
"Slovenia","1996","12542.6","","million cubic metres"
"Slovenia","1995","12806.0","","million cubic metres"
"Slovenia","1994","15930.5","","million cubic metres"
"Slovenia","1993","15646.7","","million cubic metres"
"Slovenia","1992","16127.2","","million cubic metres"
"Slovenia","1991","14806.4","","million cubic metres"
"Slovenia","1990","13007.0","","million cubic metres"
"Slovenia","0","13150.0","","million cubic metres"
"South Africa","2000","55400.0","","million cubic metres"
"South Africa","0","480900.0","","million cubic metres"
"Spain","2015","181681.0","","million cubic metres"
"Spain","2013","199930.0","","million cubic metres"
"Spain","2012","254207.0","","million cubic metres"
"Spain","2011","166040.0","","million cubic metres"
"Spain","2010","230507.0","","million cubic metres"
"Spain","2009","254731.0","","million cubic metres"
"Spain","2008","225420.0","","million cubic metres"
"Spain","2007","232014.0","","million cubic metres"
"Spain","2006","246070.0","","million cubic metres"
"Spain","2005","229192.0","","million cubic metres"
"Spain","2004","167743.0","","million cubic metres"
"Spain","2003","252224.0","","million cubic metres"
"Spain","2002","238521.0","","million cubic metres"
"Spain","2001","239442.0","","million cubic metres"
"Spain","2000","229784.0","","million cubic metres"
"Spain","1999","208219.0","","million cubic metres"
"Spain","1998","243964.0","","million cubic metres"
"Spain","1997","252906.0","","million cubic metres"
"Spain","1996","267786.0","","million cubic metres"
"Spain","1995","188083.0","","million cubic metres"
"Spain","1994","182589.0","","million cubic metres"
"Spain","1993","199639.0","","million cubic metres"
"Spain","1992","197754.0","","million cubic metres"
"Spain","1991","208759.0","","million cubic metres"
"Spain","1990","238334.0","","million cubic metres"
"Spain","0","235394.0","","million cubic metres"
"Sri Lanka","2006","64812.0","","million cubic metres"
"Sri Lanka","2005","66371.0","","million cubic metres"
"Sri Lanka","2004","69064.0","","million cubic metres"
"Sri Lanka","2003","69914.0","","million cubic metres"
"Sri Lanka","2002","69347.0","","million cubic metres"
"Sri Lanka","2001","72772.0","","million cubic metres"
"Sri Lanka","2000","74024.0","","million cubic metres"
"Sri Lanka","1999","68332.0","","million cubic metres"
"Sri Lanka","1998","69938.0","","million cubic metres"
"Sri Lanka","1997","69205.0","","million cubic metres"
"Sri Lanka","1996","72914.0","","million cubic metres"
"Sri Lanka","1995","71001.0","","million cubic metres"
"Sri Lanka","1990","73504.0","","million cubic metres"
"Sri Lanka","0","70092.0","","million cubic metres"
"Sweden","2017","163216.0","","million cubic metres"
"Sweden","2016","162807.0","","million cubic metres"
"Sweden","2015","171115.0","","million cubic metres"
"Sweden","2014","177042.0","","million cubic metres"
"Sweden","2013","165201.0","","million cubic metres"
"Sweden","2012","170139.0","","million cubic metres"
"Sweden","2011","186217.0","","million cubic metres"
"Sweden","2010","163011.0","","million cubic metres"
"Sweden","2009","169605.0","","million cubic metres"
"Sweden","2008","165803.0","","million cubic metres"
"Sweden","2007","169929.0","","million cubic metres"
"Sweden","2006","174108.0","","million cubic metres"
"Sweden","2005","167611.0","","million cubic metres"
"Sweden","2004","165568.0","","million cubic metres"
"Sweden","2003","163953.0","","million cubic metres"
"Sweden","2002","168160.0","","million cubic metres"
"Sweden","2001","168815.0","","million cubic metres"
"Sweden","2000","184339.0","","million cubic metres"
"Sweden","1999","144000.0","","million cubic metres"
"Sweden","1998","145000.0","","million cubic metres"
"Sweden","1997","136000.0","","million cubic metres"
"Sweden","1996","138000.0","","million cubic metres"
"Sweden","1995","152822.0","","million cubic metres"
"Sweden","1994","135000.0","","million cubic metres"
"Sweden","1993","132000.0","","million cubic metres"
"Sweden","1992","138000.0","","million cubic metres"
"Sweden","1991","133000.0","","million cubic metres"
"Sweden","1990","169173.0","","million cubic metres"
"Sweden","0","165059.0","","million cubic metres"
"Switzerland","2015","20025.0","","million cubic metres"
"Switzerland","2014","23163.0","","million cubic metres"
"Switzerland","2013","19328.0","","million cubic metres"
"Switzerland","2012","22632.0","","million cubic metres"
"Switzerland","2011","18709.0","","million cubic metres"
"Switzerland","2010","21690.0","","million cubic metres"
"Switzerland","2009","17734.0","","million cubic metres"
"Switzerland","2008","18729.0","","million cubic metres"
"Switzerland","2007","24524.0","","million cubic metres"
"Switzerland","2006","22325.0","","million cubic metres"
"Switzerland","2005","19594.0","","million cubic metres"
"Switzerland","2004","21552.0","","million cubic metres"
"Switzerland","2003","18726.0","","million cubic metres"
"Switzerland","2002","20732.0","","million cubic metres"
"Switzerland","2001","25526.0","","million cubic metres"
"Switzerland","2000","20748.0","","million cubic metres"
"Switzerland","1999","25046.9","","million cubic metres"
"Switzerland","1998","23175.0","","million cubic metres"
"Switzerland","1997","21577.6","","million cubic metres"
"Switzerland","1996","18384.2","","million cubic metres"
"Switzerland","1995","23900.0","","million cubic metres"
"Switzerland","1994","24445.4","","million cubic metres"
"Switzerland","1993","28289.2","","million cubic metres"
"Switzerland","1992","21670.7","","million cubic metres"
"Switzerland","1991","22867.0","","million cubic metres"
"Switzerland","1990","22421.0","","million cubic metres"
"Switzerland","0","21382.0","","million cubic metres"
"Syrian Arab Republic","2019","45466.0","","million cubic metres"
"Syrian Arab Republic","2018","58115.0","","million cubic metres"
"Syrian Arab Republic","2017","33179.0","","million cubic metres"
"Syrian Arab Republic","2016","31623.0","","million cubic metres"
"Syrian Arab Republic","2015","31876.0","","million cubic metres"
"Syrian Arab Republic","2014","38489.0","","million cubic metres"
"Syrian Arab Republic","2013","27216.0","","million cubic metres"
"Syrian Arab Republic","2012","40330.0","","million cubic metres"
"Syrian Arab Republic","2011","38563.0","","million cubic metres"
"Syrian Arab Republic","2010","36495.0","","million cubic metres"
"Syrian Arab Republic","2009","30297.0","","million cubic metres"
"Syrian Arab Republic","2008","26150.0","","million cubic metres"
"Syrian Arab Republic","2007","33653.0","","million cubic metres"
"Syrian Arab Republic","2006","36112.0","","million cubic metres"
"Syrian Arab Republic","2005","42844.0","","million cubic metres"
"Syrian Arab Republic","2004","51337.0","","million cubic metres"
"Syrian Arab Republic","2003","46217.0","","million cubic metres"
"Syrian Arab Republic","2002","38209.0","","million cubic metres"
"Syrian Arab Republic","2001","33923.0","","million cubic metres"
"Syrian Arab Republic","2000","26463.0","","million cubic metres"
"Syrian Arab Republic","1999","35022.0","","million cubic metres"
"Syrian Arab Republic","1995","36385.0","","million cubic metres"
"Thailand","0","475645.8","","million cubic metres"
"Togo","2000","47635.0","","million cubic metres"
"Togo","1999","63547.0","","million cubic metres"
"Togo","1998","54943.0","","million cubic metres"
"Togo","1997","54912.0","","million cubic metres"
"Togo","1996","54793.0","","million cubic metres"
"Togo","1995","60646.0","","million cubic metres"
"Togo","1990","64878.0","","million cubic metres"
"Togo","0","57336.0","","million cubic metres"
"Trinidad and Tobago","2006","6529.6","","million cubic metres"
"Trinidad and Tobago","2005","8016.3","","million cubic metres"
"Trinidad and Tobago","2004","7328.8","","million cubic metres"
"Trinidad and Tobago","2003","8703.8","","million cubic metres"
"Trinidad and Tobago","2002","4898.4","","million cubic metres"
"Trinidad and Tobago","2001","5643.6","","million cubic metres"
"Trinidad and Tobago","2000","4883.9","","million cubic metres"
"Trinidad and Tobago","1999","5304.8","","million cubic metres"
"Tunisia","2013","16539.0","","million cubic metres"
"Tunisia","2012","29186.6","","million cubic metres"
"Tunisia","2011","26376.0","","million cubic metres"
"Tunisia","2010","19458.0","","million cubic metres"
"Tunisia","2009","30701.0","","million cubic metres"
"Tunisia","2008","19026.0","","million cubic metres"
"Tunisia","2007","28011.0","","million cubic metres"
"Tunisia","2006","27056.0","","million cubic metres"
"Tunisia","2005","23342.0","","million cubic metres"
"Tunisia","2004","33846.0","","million cubic metres"
"Tunisia","2003","30239.0","","million cubic metres"
"Tunisia","2002","16764.0","","million cubic metres"
"Tunisia","2001","16764.0","","million cubic metres"
"Tunisia","2000","22069.0","","million cubic metres"
"Tunisia","1999","28965.0","","million cubic metres"
"Tunisia","1995","21432.2","","million cubic metres"
"Tunisia","1990","44137.6","","million cubic metres"
"Tunisia","0","31830.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2012","139959.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2011","126192.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2010","120984.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2009","131620.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2008","136312.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2007","136312.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2006","139364.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2005","123325.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2004","135846.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2003","114774.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2002","125317.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2001","107453.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","2000","117411.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1999","120442.5","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1998","126697.6","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1997","123600.3","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1996","107524.6","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1995","98633.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1994","107302.2","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1993","112325.3","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1992","127226.6","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1991","98832.3","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","1990","116026.0","","million cubic metres"
"United Kingdom of Great Britain and Northern Ireland","0","127290.0","","million cubic metres"
"United States of America","0","3980.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2009","851538.4","7","million cubic metres"
"Venezuela (Bolivarian Republic of)","2008","851538.4","7","million cubic metres"
"Venezuela (Bolivarian Republic of)","2007","851538.4","7","million cubic metres"
"Venezuela (Bolivarian Republic of)","2006","650000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2005","930000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2004","980000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2003","870000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2002","860000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2001","820000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","2000","820000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","1999","930000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","1998","980000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","1997","880000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","1996","860000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","1995","880000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","1990","980000.0","","million cubic metres"
"Venezuela (Bolivarian Republic of)","0","851538.4","8","million cubic metres"
"Yemen","2002","51000.0","","million cubic metres"
"Yemen","1990","65500.0","","million cubic metres"
"Zambia","2012","44.4","","million cubic metres"
"Zambia","2011","43.9","","million cubic metres"
"Zambia","2010","43.9","","million cubic metres"
"Zambia","2009","43.9","","million cubic metres"
"Zambia","2008","44.6","","million cubic metres"
"Zambia","2007","43.2","","million cubic metres"
"Zambia","2006","42.1","","million cubic metres"
"Zambia","2005","44.9","","million cubic metres"
"Zambia","2004","40.4","","million cubic metres"
"Zambia","2003","41.3","","million cubic metres"
"Zambia","2002","40.8","","million cubic metres"
"Zambia","2001","43.5","","million cubic metres"
"Zambia","0","39.0","","million cubic metres"
"Zimbabwe","2017","325945.3","","million cubic metres"
"Zimbabwe","2016","185224.9","","million cubic metres"
"Zimbabwe","2015","213983.8","","million cubic metres"
"Zimbabwe","2014","257702.8","","million cubic metres"
"Zimbabwe","2013","262689.4","","million cubic metres"
"Zimbabwe","2012","227133.6","","million cubic metres"
"Zimbabwe","2011","254594.6","","million cubic metres"
"Zimbabwe","2010","242196.2","","million cubic metres"
"Zimbabwe","2009","250832.3","","million cubic metres"
"Zimbabwe","2008","271952.7","","million cubic metres"
"Zimbabwe","2007","204391.1","","million cubic metres"
"Zimbabwe","2006","285437.0","","million cubic metres"
"Zimbabwe","2005","180682.3","","million cubic metres"
"Zimbabwe","2004","243289.2","","million cubic metres"
"Zimbabwe","2003","208177.4","","million cubic metres"
"Zimbabwe","2002","159078.9","","million cubic metres"
"Zimbabwe","2001","248856.5","","million cubic metres"
"Zimbabwe","2000","301763.3","","million cubic metres"
"Zimbabwe","1999","266036.7","","million cubic metres"
"Zimbabwe","1998","183141.4","","million cubic metres"
"Zimbabwe","1997","275531.9","","million cubic metres"
"Zimbabwe","1996","239327.1","","million cubic metres"
"Zimbabwe","1995","143043.0","","million cubic metres"
"Zimbabwe","1990","213505.6","","million cubic metres"
"Zimbabwe","0","235188.2","","million cubic metres"

"fnSeqID","Footnote"
"1","Estimate."
"2","Data refer to the hydrologic year (November to October)."
"3","The values are lower compared to those in other years since 1999 was an exceptionally dry year."
"4","The value for actual evapotranspiration includes only evaporation."
"5","Total evaporation is calculated as total average  for the republic , where are located 6 stations, multiplied by the area of the republic."
"6","Eurostat estimate."
"7","The figures for actual evapotranspiration in the period 2007-2009 show the long-term annual average."
"8","The long-term annual average for precipitation, evapotranspiration and internal flow  is based on a period of 13 years."
