"Country or Area","Year","Value","Value Footnotes","Unit"
"Ukraine","2019","14723.3","","1000 cubic metres/day"
"Ukraine","2018","14274.0","","1000 cubic metres/day"
"Ukraine","2017","12917.8","","1000 cubic metres/day"
"Ukraine","2016","14791.8","","1000 cubic metres/day"
"Ukraine","2015","14638.4","","1000 cubic metres/day"
"Ukraine","2014","17408.2","","1000 cubic metres/day"
"Ukraine","2013","20383.6","","1000 cubic metres/day"
"Ukraine","2012","21337.0","","1000 cubic metres/day"
"Ukraine","2011","21164.4","","1000 cubic metres/day"
"Ukraine","2010","21416.4","","1000 cubic metres/day"
"Ukraine","2009","20221.9","","1000 cubic metres/day"
"Ukraine","2008","22860.3","","1000 cubic metres/day"
"Ukraine","2007","23504.1","","1000 cubic metres/day"
"Ukraine","2006","23243.8","","1000 cubic metres/day"
"Ukraine","2005","23432.9","","1000 cubic metres/day"
"Ukraine","2004","23827.4","","1000 cubic metres/day"
"Ukraine","2003","24926.0","","1000 cubic metres/day"
"Ukraine","2002","26337.0","","1000 cubic metres/day"
"Ukraine","2001","27769.9","","1000 cubic metres/day"
"Ukraine","2000","28813.7","","1000 cubic metres/day"
"Ukraine","1999","30104.1","","1000 cubic metres/day"
"Ukraine","1998","28750.7","","1000 cubic metres/day"
"Ukraine","1997","32049.3","","1000 cubic metres/day"
"Ukraine","1996","36156.2","","1000 cubic metres/day"
"Ukraine","1995","38835.6","","1000 cubic metres/day"
"Ukraine","1990","52956.2","","1000 cubic metres/day"
"United Republic of Tanzania","2018","415.8","","1000 cubic metres/day"
"United Republic of Tanzania","2017","274.2","","1000 cubic metres/day"
"United Republic of Tanzania","2016","227.0","","1000 cubic metres/day"
"United Republic of Tanzania","2015","195.5","","1000 cubic metres/day"
"United Republic of Tanzania","2014","193.2","","1000 cubic metres/day"
"United Republic of Tanzania","2013","202.4","","1000 cubic metres/day"
"Uzbekistan","2019","2713.6","","1000 cubic metres/day"
"Uzbekistan","2018","2488.3","","1000 cubic metres/day"
"Uzbekistan","2017","2458.2","","1000 cubic metres/day"
"Uzbekistan","2016","2440.0","","1000 cubic metres/day"
"Uzbekistan","2015","2471.8","","1000 cubic metres/day"
"Uzbekistan","2014","2477.9","","1000 cubic metres/day"
"Uzbekistan","2013","2425.1","","1000 cubic metres/day"
"Uzbekistan","2012","2414.0","","1000 cubic metres/day"
"Uzbekistan","2011","2448.6","","1000 cubic metres/day"
"Uzbekistan","2010","2446.0","","1000 cubic metres/day"
"Uzbekistan","2009","2523.2","","1000 cubic metres/day"
"Uzbekistan","2008","2589.6","","1000 cubic metres/day"
"Uzbekistan","2007","2650.5","","1000 cubic metres/day"
"Uzbekistan","2006","2581.8","","1000 cubic metres/day"
"Uzbekistan","2005","2562.2","","1000 cubic metres/day"
"Uzbekistan","2004","2285.6","","1000 cubic metres/day"
"Uzbekistan","2003","2311.5","","1000 cubic metres/day"
"Uzbekistan","2002","2377.7","","1000 cubic metres/day"
"Uzbekistan","2001","2578.0","","1000 cubic metres/day"
"Uzbekistan","2000","2696.1","","1000 cubic metres/day"
"Zimbabwe","2017","497.7","","1000 cubic metres/day"
"Zimbabwe","2016","528.2","","1000 cubic metres/day"
"Zimbabwe","2015","451.3","","1000 cubic metres/day"
"Zimbabwe","2014","446.7","","1000 cubic metres/day"
"Zimbabwe","2013","397.6","","1000 cubic metres/day"
"Zimbabwe","2012","437.4","","1000 cubic metres/day"

"fnSeqID","Footnote"
"1","In order to mitigate the wastewater treatment system, a major program for the construction of tailings ponds was launched in 1987 for small and medium-sized towns. The latter resulted in the realization of 435 tailings ponds in 1995 through 31 wilayas."
"2","Our data reports the total amounts of waste water collected instead of the total amount generated. "
